MovieID,WeightedRating,# of Ratings,Title,Genres
m2008,3.2612000507461345,15,"This World, Then the Fireworks (1996)","['Crime', 'Drama', 'Film-Noir']"
m2009,3.4561274330027496,422,Soylent Green (1973),"['Sci-Fi', 'Thriller']"
m201,3.0086206896551726,33,Three Wishes (1995),['Drama']
m2010,3.8444170150578687,388,Metropolis (1926),['Sci-Fi']
m2011,3.331669049613118,1158,Back to the Future Part II (1989),"['Comedy', 'Sci-Fi']"
m2012,3.242555708792087,1148,Back to the Future Part III (1990),"['Comedy', 'Sci-Fi', 'Western']"
m2013,3.413028481416923,622,"Poseidon Adventure, The (1972)","['Action', 'Adventure']"
m2014,3.1674335561375644,180,Freaky Friday (1977),"[""Children's"", 'Comedy']"
m2015,3.4049207398240076,380,"Absent Minded Professor, The (1961)","[""Children's"", 'Comedy', 'Fantasy']"
m2016,2.851416337196131,109,"Apple Dumpling Gang Rides Again, The (1979)","[""Children's"", 'Comedy', 'Western']"
m2017,3.117807570226269,162,Babes in Toyland (1961),"[""Children's"", 'Fantasy', 'Musical']"
m2018,3.6827998603271075,589,Bambi (1942),"['Animation', ""Children's""]"
m2019,4.42244475529045,628,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"['Action', 'Drama']"
m202,2.989046667618096,30,Total Eclipse (1995),"['Drama', 'Romance']"
m2020,3.948518651072072,773,Dangerous Liaisons (1988),"['Drama', 'Romance']"
m2021,3.3324195144966553,789,Dune (1984),"['Fantasy', 'Sci-Fi']"
m2022,3.528673835125448,254,"Last Temptation of Christ, The (1988)",['Drama']
m2023,3.338284077785748,774,"Godfather: Part III, The (1990)","['Action', 'Crime', 'Drama']"
m2024,3.3498072896023094,148,"Rapture, The (1991)","['Drama', 'Mystery']"
m2025,3.3551725085740025,221,Lolita (1997),"['Drama', 'Romance']"
m2026,2.7898724197160116,161,Disturbing Behavior (1998),"['Horror', 'Thriller']"
m2027,2.6622562588987275,129,Mafia! (1998),"['Comedy', 'Crime']"
m2028,4.310788096380119,2653,Saving Private Ryan (1998),"['Action', 'Drama', 'War']"
m2029,3.5317018815756667,76,Billy's Hollywood Screen Kiss (1997),"['Comedy', 'Romance']"
m203,3.0810117302052786,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",['Comedy']
m2031,3.0926281217191844,37,"$1,000,000 Duck (1971)","[""Children's"", 'Comedy']"
m2032,3.0470854106015395,40,"Barefoot Executive, The (1971)","[""Children's"", 'Comedy']"
m2033,3.217254347796576,200,"Black Cauldron, The (1985)","['Animation', ""Children's""]"
m2034,2.896692612274532,295,"Black Hole, The (1979)",['Sci-Fi']
m2035,3.120404140844082,57,Blackbeard's Ghost (1968),"[""Children's"", 'Comedy']"
m2036,2.5507229420372424,96,Blank Check (1994),"[""Children's"", 'Comedy']"
m2037,3.3323573905176898,54,Candleshoe (1977),"['Adventure', ""Children's"", 'Comedy']"
m2038,2.9726390994714027,198,"Cat from Outer Space, The (1978)","[""Children's"", 'Comedy', 'Sci-Fi']"
m2039,3.112742898344383,1,Cheetah (1989),"['Adventure', ""Children's""]"
m204,3.009227876057816,203,Under Siege 2: Dark Territory (1995),['Action']
m2040,3.001844455720642,128,"Computer Wore Tennis Shoes, The (1970)","[""Children's"", 'Comedy']"
m2041,2.8397610322045637,145,Condorman (1981),"['Action', 'Adventure', ""Children's"", 'Comedy']"
m2042,2.743004897389054,193,D2: The Mighty Ducks (1994),"[""Children's"", 'Comedy']"
m2043,3.2389557348981857,158,Darby O'Gill and the Little People (1959),"['Adventure', ""Children's"", 'Fantasy']"
m2044,2.8462980318650426,52,"Devil and Max Devlin, The (1981)",['Comedy']
m2045,3.359881244984817,55,"Far Off Place, A (1993)","['Adventure', ""Children's"", 'Drama', 'Romance']"
m2046,3.4191947382431684,536,Flight of the Navigator (1986),"['Adventure', ""Children's"", 'Sci-Fi']"
m2047,3.107144326729102,22,"Gnome-Mobile, The (1967)","[""Children's""]"
m2048,3.424071574017294,131,"Great Mouse Detective, The (1986)","['Animation', ""Children's""]"
m2049,3.3860024946821667,37,"Happiest Millionaire, The (1967)","['Comedy', 'Musical']"
m205,3.528146853146853,85,Unstrung Heroes (1995),"['Comedy', 'Drama']"
m2050,2.7779770706131095,104,Herbie Goes Bananas (1980),"['Adventure', ""Children's"", 'Comedy']"
m2051,2.7919425051777895,101,Herbie Goes to Monte Carlo (1977),"['Adventure', ""Children's"", 'Comedy']"
m2052,2.929830034834767,183,Hocus Pocus (1993),"[""Children's"", 'Comedy']"
m2053,2.410440973999611,381,"Honey, I Blew Up the Kid (1992)","[""Children's"", 'Comedy', 'Sci-Fi']"
m2054,2.954448088895366,1045,"Honey, I Shrunk the Kids (1989)","['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Sci-Fi']"
m2055,3.1091177164195054,42,Hot Lead and Cold Feet (1978),"['Comedy', 'Western']"
m2056,3.210277432954415,18,In Search of the Castaways (1962),"['Adventure', ""Children's""]"
m2057,3.2510368377462235,91,"Incredible Journey, The (1963)","['Adventure', ""Children's""]"
m2058,3.5618488653976037,799,"Negotiator, The (1998)","['Action', 'Thriller']"
m2059,3.273025582822159,268,"Parent Trap, The (1998)","[""Children's"", 'Drama']"
m206,3.6782886870323224,82,Unzipped (1995),['Documentary']
m2060,3.0354864433811803,183,BASEketball (1998),['Comedy']
m2061,3.66759298098434,7,Full Tilt Boogie (1997),['Documentary']
m2062,3.274851522231536,70,"Governess, The (1998)","['Drama', 'Romance']"
m2063,3.252387580057483,8,Seventh Heaven (Le Septième ciel) (1997),"['Drama', 'Romance']"
m2064,4.049817167380654,798,Roger & Me (1989),"['Comedy', 'Documentary']"
m2065,3.580202642059813,479,"Purple Rose of Cairo, The (1985)","['Comedy', 'Drama', 'Romance']"
m2066,4.099063773351133,106,Out of the Past (1947),['Film-Noir']
m2067,4.027308492786635,564,Doctor Zhivago (1965),"['Drama', 'Romance', 'War']"
m2068,3.820261437908497,128,Fanny and Alexander (1982),['Drama']
m2069,3.742424242424242,140,"Trip to Bountiful, The (1985)",['Drama']
m207,3.172147210712785,219,"Walk in the Clouds, A (1995)","['Drama', 'Romance']"
m2070,3.870242214532872,264,Tender Mercies (1983),['Drama']
m2071,3.875,171,And the Band Played On (1993),['Drama']
m2072,2.948537095088819,303,"'burbs, The (1989)",['Comedy']
m2073,3.4782964782964787,66,Fandango (1985),['Comedy']
m2074,3.510869565217391,21,"Night Porter, The (Il Portiere di notte) (1974)",['Drama']
m2075,3.710612274132331,81,Mephisto (1981),"['Drama', 'War']"
m2076,3.7314249498474963,654,Blue Velvet (1986),"['Drama', 'Mystery']"
m2077,3.377355252433527,154,"Journey of Natty Gann, The (1985)","['Adventure', ""Children's""]"
m2078,3.767906839382208,664,"Jungle Book, The (1967)","['Animation', ""Children's"", 'Comedy', 'Musical']"
m2079,3.3469408184104275,14,Kidnapped (1960),"[""Children's"", 'Drama']"
m208,2.708264587815612,651,Waterworld (1995),"['Action', 'Adventure']"
m2080,3.7706951785675438,864,Lady and the Tramp (1955),"['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']"
m2081,3.731333867186764,1035,"Little Mermaid, The (1989)","['Animation', ""Children's"", 'Comedy', 'Musical', 'Romance']"
m2082,2.9189388796837705,361,"Mighty Ducks, The (1992)","[""Children's"", 'Comedy']"
m2083,3.5500252749522865,262,"Muppet Christmas Carol, The (1992)","[""Children's"", 'Musical']"
m2084,3.24189654182873,93,Newsies (1992),"[""Children's"", 'Musical']"
m2085,3.559262969146011,565,101 Dalmatians (1961),"['Animation', ""Children's""]"
m2086,3.407571770760984,29,One Magic Christmas (1985),"['Drama', 'Fantasy']"
m2087,3.612677770961247,594,Peter Pan (1953),"['Animation', ""Children's"", 'Fantasy', 'Musical']"
m2088,2.7077128036218654,471,Popeye (1980),"['Adventure', 'Comedy', 'Musical']"
m2089,3.2346431575314,239,"Rescuers Down Under, The (1990)","['Animation', ""Children's""]"
m209,2.7987012987012987,52,White Man's Burden (1995),['Drama']
m2090,3.434769217143888,249,"Rescuers, The (1977)","['Animation', ""Children's""]"
m2091,2.9464401920897516,186,Return from Witch Mountain (1978),"[""Children's"", 'Sci-Fi']"
m2092,2.8067577921359175,163,"Return of Jafar, The (1993)","['Animation', ""Children's"", 'Musical']"
m2093,2.9445841201762732,276,Return to Oz (1985),"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']"
m2094,3.116999757498198,736,"Rocketeer, The (1991)","['Action', 'Adventure', 'Sci-Fi']"
m2095,3.0259280500258328,113,"Shaggy D.A., The (1976)","[""Children's"", 'Comedy']"
m2096,3.663399295996649,511,Sleeping Beauty (1959),"['Animation', ""Children's"", 'Musical']"
m2097,3.3867733768812185,213,Something Wicked This Way Comes (1983),"[""Children's"", 'Horror']"
m2098,3.1408829306897177,76,Son of Flubber (1963),"[""Children's"", 'Comedy']"
m2099,3.5297987653464347,221,Song of the South (1946),"['Adventure', 'Animation', ""Children's"", 'Musical']"
m21,3.6052297420631105,1356,Get Shorty (1995),"['Action', 'Comedy', 'Drama']"
m210,3.3458594892080145,41,Wild Bill (1995),['Western']
m2100,3.419841348545814,1163,Splash (1984),"['Comedy', 'Fantasy', 'Romance']"
m2101,3.3792468984233652,15,Squanto: A Warrior's Tale (1994),"['Adventure', 'Drama']"
m2102,3.3853779351141626,197,Steamboat Willie (1940),"['Animation', ""Children's"", 'Comedy', 'Musical']"
m2103,3.1231798423058565,37,Tall Tale (1994),"['Adventure', ""Children's""]"
m2104,3.391025641025641,53,Tex (1982),['Drama']
m2105,3.3365184982391085,970,Tron (1982),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
m2106,3.3763954698164134,185,Swing Kids (1993),"['Drama', 'War']"
m2107,2.7752368224617734,199,Halloween: H20 (1998),"['Horror', 'Thriller']"
m2108,3.6855502774477227,825,L.A. Story (1991),"['Comedy', 'Romance']"
m2109,3.7040305972344805,573,"Jerk, The (1979)",['Comedy']
m211,3.5338983050847457,34,"Browning Version, The (1994)",['Drama']
m2110,3.2665649400483567,367,Dead Men Don't Wear Plaid (1982),"['Comedy', 'Crime', 'Thriller']"
m2111,3.224344283167812,312,"Man with Two Brains, The (1983)",['Comedy']
m2112,3.48344077954076,346,Grand Canyon (1991),"['Crime', 'Drama']"
m2113,2.5239622691592487,79,Graveyard Shift (1990),"['Horror', 'Thriller']"
m2114,3.670818505338078,256,"Outsiders, The (1983)",['Drama']
m2115,3.631894362252836,1127,Indiana Jones and the Temple of Doom (1984),"['Action', 'Adventure']"
m2116,3.3179662938444743,438,"Lord of the Rings, The (1978)","['Adventure', 'Animation', ""Children's"", 'Sci-Fi']"
m2117,3.619349094859648,278,Nineteen Eighty-Four (1984),"['Drama', 'Sci-Fi']"
m2118,3.6205290871892775,363,"Dead Zone, The (1983)","['Horror', 'Thriller']"
m2119,2.365155898424944,147,Maximum Overdrive (1986),['Horror']
m212,2.899845916795069,14,Bushwhacked (1995),['Comedy']
m2120,2.9555067116168265,242,Needful Things (1993),"['Drama', 'Horror']"
m2121,2.797147500447431,245,Cujo (1983),"['Horror', 'Thriller']"
m2122,2.5704611609076293,233,Children of the Corn (1984),"['Horror', 'Thriller']"
m2123,3.009670460942596,215,All Dogs Go to Heaven (1989),"['Animation', ""Children's""]"
m2124,3.171397772188286,714,"Addams Family, The (1991)",['Comedy']
m2125,3.6922898033965965,416,Ever After: A Cinderella Story (1998),"['Drama', 'Romance']"
m2126,2.8276394721790483,495,Snake Eyes (1998),"['Action', 'Crime', 'Mystery', 'Thriller']"
m2127,3.4471659919028337,4,"First Love, Last Rites (1997)","['Drama', 'Romance']"
m2128,3.244155844155844,25,Safe Men (1998),['Comedy']
m2129,3.770085828600929,8,"Saltmen of Tibet, The (1997)",['Documentary']
m213,3.9628378378378377,123,Burnt By the Sun (Utomlyonnye solntsem) (1994),['Drama']
m2130,3.7872048574857526,304,Atlantic City (1980),"['Crime', 'Drama', 'Romance']"
m2131,3.6272727272727274,30,Autumn Sonata (Höstsonaten ) (1978),['Drama']
m2132,4.029503105590062,297,Who's Afraid of Virginia Woolf? (1966),['Drama']
m2133,3.267069713718821,541,Adventures in Babysitting (1987),"['Adventure', 'Comedy']"
m2134,3.4055692055692055,510,Weird Science (1985),['Comedy']
m2135,3.2614256226808744,238,Doctor Dolittle (1967),"['Adventure', 'Musical']"
m2136,3.157643854273068,222,"Nutty Professor, The (1963)",['Comedy']
m2137,3.7448510195194697,497,Charlotte's Web (1973),"['Animation', ""Children's""]"
m2138,3.72500454488107,305,Watership Down (1978),"['Animation', ""Children's"", 'Drama', 'Fantasy']"
m2139,3.745431932649402,369,"Secret of NIMH, The (1982)","['Animation', ""Children's""]"
m214,3.8962264150943398,28,Before the Rain (Pred dozhdot) (1994),['Drama']
m2140,3.58529028213969,710,"Dark Crystal, The (1982)","[""Children's"", 'Fantasy', 'Sci-Fi']"
m2141,3.409041480035197,404,"American Tail, An (1986)","['Animation', ""Children's"", 'Comedy']"
m2142,2.9591312465529698,201,"American Tail: Fievel Goes West, An (1991)","['Animation', ""Children's"", 'Comedy']"
m2143,3.266391847266108,355,Legend (1985),"['Adventure', 'Fantasy', 'Romance']"
m2144,3.680747263207996,719,Sixteen Candles (1984),['Comedy']
m2145,3.3650842200296958,693,Pretty in Pink (1986),"['Comedy', 'Drama', 'Romance']"
m2146,3.138758479847891,352,St. Elmo's Fire (1985),"['Drama', 'Romance']"
m2147,2.642578125,231,"Clan of the Cave Bear, The (1986)",['Drama']
m2148,2.9067750028417954,166,House (1986),"['Comedy', 'Horror']"
m2149,2.460590091303168,103,House II: The Second Story (1987),"['Comedy', 'Horror']"
m215,3.7404932904932906,160,Before Sunrise (1995),"['Drama', 'Romance']"
m2150,3.6947174447174445,695,"Gods Must Be Crazy, The (1980)",['Comedy']
m2151,3.179716237519706,128,"Gods Must Be Crazy II, The (1989)",['Comedy']
m2152,2.5655446400525035,69,Air Bud: Golden Receiver (1998),"[""Children's"", 'Comedy']"
m2153,2.316536094458934,288,"Avengers, The (1998)","['Action', 'Adventure']"
m2154,2.9108137548192046,140,How Stella Got Her Groove Back (1998),"['Drama', 'Romance']"
m2155,3.298368298368298,267,"Slums of Beverly Hills, The (1998)",['Comedy']
m2156,3.435754604872252,9,"Best Man, The (Il Testimone dello sposo) (1997)","['Comedy', 'Drama']"
m2157,3.3422168382798305,20,"Chambermaid on the Titanic, The (1998)",['Romance']
m2158,2.9138429565374535,20,"Henry: Portrait of a Serial Killer, Part 2 (1996)","['Crime', 'Horror']"
m2159,3.420328609244013,219,Henry: Portrait of a Serial Killer (1990),"['Crime', 'Horror']"
m216,3.1852272727272726,355,Billy Madison (1995),['Comedy']
m2160,3.7655136754216305,712,Rosemary's Baby (1968),"['Horror', 'Thriller']"
m2161,3.552433241204248,699,"NeverEnding Story, The (1984)","['Adventure', ""Children's"", 'Fantasy']"
m2162,2.6899212972721265,177,"NeverEnding Story II: The Next Chapter, The (1990)","['Adventure', ""Children's"", 'Fantasy']"
m2163,2.6704397771093555,206,Attack of the Killer Tomatoes! (1980),"['Comedy', 'Horror']"
m2164,2.8555555555555556,20,Surf Nazis Must Die (1987),['Drama']
m2165,3.3992537313432836,109,Your Friends and Neighbors (1998),['Drama']
m2166,3.5034911242603552,144,Return to Paradise (1998),"['Drama', 'Romance']"
m2167,3.442703720023644,809,Blade (1998),"['Action', 'Adventure', 'Horror']"
m2168,3.181720957613815,79,Dance with Me (1998),"['Drama', 'Romance']"
m2169,2.811948051948052,130,Dead Man on Campus (1998),['Comedy']
m217,2.9257146696215015,64,"Babysitter, The (1995)","['Drama', 'Thriller']"
m2170,2.791148875610824,123,Wrongfully Accused (1998),"['Action', 'Comedy']"
m2171,3.632946599868015,196,"Next Stop, Wonderland (1998)","['Comedy', 'Drama', 'Romance']"
m2172,3.2059369202226344,4,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",['Comedy']
m2173,3.3716845222111207,110,"Navigator: A Mediaeval Odyssey, The (1988)","['Adventure', 'Fantasy', 'Sci-Fi']"
m2174,3.5470858240635543,1495,Beetlejuice (1988),"['Comedy', 'Fantasy']"
m2175,3.577741175443955,18,Déjà Vu (1997),"['Drama', 'Romance']"
m2176,3.711970087413471,191,Rope (1948),['Thriller']
m2177,3.226910047592034,83,Family Plot (1976),"['Comedy', 'Thriller']"
m2178,3.484091514951938,95,Frenzy (1972),['Thriller']
m2179,3.230779013573196,39,Topaz (1969),['Thriller']
m218,3.15625,195,Boys on the Side (1995),"['Comedy', 'Drama']"
m2180,3.2936636759243583,58,Torn Curtain (1966),['Thriller']
m2181,3.4478777847798843,118,Marnie (1964),['Thriller']
m2182,3.5579091288127085,98,"Wrong Man, The (1956)","['Drama', 'Film-Noir', 'Thriller']"
m2183,3.7295810992311518,179,"Man Who Knew Too Much, The (1956)",['Thriller']
m2184,3.498503960627029,147,"Trouble with Harry, The (1955)","['Mystery', 'Thriller']"
m2185,3.325332537517053,17,I Confess (1953),['Thriller']
m2186,4.220259694570805,482,Strangers on a Train (1951),"['Film-Noir', 'Thriller']"
m2187,3.3908489770610526,26,Stage Fright (1950),"['Mystery', 'Thriller']"
m2188,2.829225352112676,259,54 (1998),['Drama']
m2189,3.516,21,I Married A Strange Person (1997),['Animation']
m219,3.351063829787234,22,"Cure, The (1995)",['Drama']
m2190,3.0584415584415585,52,Why Do Fools Fall In Love? (1998),['Drama']
m2191,3.128925619834711,10,"Merry War, A (1997)",['Comedy']
m2192,3.453125,7,See the Sea (Regarde la mer) (1997),['Drama']
m2193,3.4566081734937835,802,Willow (1988),"['Action', 'Adventure', 'Fantasy']"
m2194,3.9681736744152825,1127,"Untouchables, The (1987)","['Action', 'Crime', 'Drama']"
m2195,3.056060606060606,135,Dirty Work (1998),['Comedy']
m2196,3.026378896882494,27,Knock Off (1998),['Action']
m2197,3.7083333333333335,11,Firelight (1997),['Drama']
m2198,3.858730824544583,2,Modulations (1998),['Documentary']
m22,3.3490116704090753,378,Copycat (1995),"['Crime', 'Drama', 'Thriller']"
m220,2.3409926470588234,28,Castle Freak (1995),['Horror']
m2200,3.257575757575758,8,Under Capricorn (1949),['Drama']
m2201,3.4555555555555557,20,"Paradine Case, The (1947)",['Drama']
m2202,3.8478206028789685,213,Lifeboat (1944),"['Drama', 'Thriller', 'War']"
m2203,4.122857701861637,233,Shadow of a Doubt (1943),"['Film-Noir', 'Thriller']"
m2204,3.5609043071526023,89,Saboteur (1942),['Thriller']
m2205,3.334498834498835,33,Mr. & Mrs. Smith (1941),['Comedy']
m2206,3.7690033233072047,167,Suspicion (1941),"['Mystery', 'Thriller']"
m2207,3.3484848484848486,8,Jamaica Inn (1939),['Drama']
m2208,3.9680530986700706,199,"Lady Vanishes, The (1938)","['Comedy', 'Mystery', 'Romance', 'Thriller']"
m2209,3.322031838153824,10,Young and Innocent (1937),"['Crime', 'Thriller']"
m2210,3.4453528090348655,54,Sabotage (1936),['Thriller']
m2211,3.318693097975889,19,Secret Agent (1936),['Thriller']
m2212,3.6194778917953485,128,"Man Who Knew Too Much, The (1934)",['Thriller']
m2213,3.354530932264907,1,Waltzes from Vienna (1933),"['Comedy', 'Musical']"
m2214,3.2653990450204637,1,Number Seventeen (1932),['Thriller']
m2215,3.337158100315995,12,Rich and Strange (1932),"['Comedy', 'Romance']"
m2217,3.354530932264907,1,Elstree Calling (1930),"['Comedy', 'Musical']"
m2218,3.4423076923076925,1,Juno and Paycock (1930),['Drama']
m2219,3.343980660824716,10,Murder! (1930),"['Mystery', 'Thriller']"
m222,3.5359608019857136,329,Circle of Friends (1995),"['Drama', 'Romance']"
m2221,3.247021373351523,11,Blackmail (1929),['Thriller']
m2223,3.210227272727273,3,"Farmer's Wife, The (1928)",['Comedy']
m2226,3.480769230769231,1,"Ring, The (1927)",['Drama']
m2227,3.322319236016371,21,"Lodger, The (1926)",['Thriller']
m223,3.923878455107007,1412,Clerks (1994),['Comedy']
m2231,3.593096002979724,345,Rounders (1998),"['Crime', 'Drama']"
m2232,3.386854756300748,233,Cube (1997),"['Sci-Fi', 'Thriller']"
m2233,3.183333333333333,5,Digging to China (1998),['Drama']
m2234,3.106060606060606,8,Let's Talk About Sex (1998),['Drama']
m2235,3.5776222335667143,1,One Man's Hero (1999),"['Drama', 'War']"
m2236,3.5969162995594712,202,Simon Birch (1998),['Drama']
