Genre,MovieID,Title,WeightedRating,AverageRating,# of Ratings
Comedy,1870,"Dancer, Texas Pop. 81 (1998)",3.393939393939394,3.513888888888889,72
Comedy,1871,"Friend of the Deceased, A (1997)",3.267161410018553,4.0,4
Comedy,1874,Still Breathing (1997),3.265151515151515,3.3703703703703702,27
Comedy,1875,Clockwatchers (1997),3.3592866463679862,3.402439024390244,164
Comedy,1878,Woo (1998),2.965909090909091,2.0,11
Comedy,1883,Bulworth (1998),3.420438517758687,3.4352409638554215,664
Comedy,1884,Fear and Loathing in Las Vegas (1998),3.3267956533262653,3.3456375838926173,298
Comedy,1885,"Opposite of Sex, The (1998)",3.65863845190032,3.692434210526316,608
Comedy,1886,I Got the Hook Up (1998),3.165120593692022,2.75,4
Comedy,1887,Almost Heroes (1998),2.7913419913419917,2.4833333333333334,60
Comedy,1888,Hope Floats (1998),3.0164141414141414,2.994832041343669,387
Comedy,1894,Six Days Seven Nights (1998),2.936222692036645,2.910828025477707,471
Comedy,1895,Can't Hardly Wait (1998),3.2338772338772337,3.238562091503268,306
Comedy,1896,Cousin Bette (1998),3.1531620553359687,3.106382978723404,47
Comedy,1903,Hav Plenty (1997),3.2174688057040997,3.3333333333333335,6
Comedy,1904,Henry Fool (1997),3.405638665132336,3.4867256637168142,113
Comedy,1906,Mr. Jealousy (1997),3.208972845336482,3.21875,32
Comedy,1910,I Went Down (1997),3.4661733615221992,3.7560975609756095,41
Comedy,1911,Doctor Dolittle (1998),2.951207883026065,2.9297912713472485,527
Comedy,1914,Smoke Signals (1998),3.7436232831916283,3.8091397849462365,372
Comedy,1916,Buffalo 66 (1998),3.471405787195261,3.505649717514124,354
Comedy,1918,Lethal Weapon 4 (1998),3.1443850267379676,3.14050822122571,669
Comedy,1919,Madeline (1998),3.1806888763410504,3.1724137931034484,116
Comedy,1923,There's Something About Mary (1998),3.8821263482280433,3.9044493070751276,1371
Comedy,1934,You Can't Take It With You (1938),3.7138599105812222,4.012987012987013,77
Comedy,1937,Going My Way (1944),3.5101010101010104,3.7301587301587302,63
Comedy,1948,Tom Jones (1963),3.7369996258885148,3.8585858585858586,198
Comedy,1958,Terms of Endearment (1983),3.575810276679842,3.607547169811321,530
Comedy,1963,Take the Money and Run (1969),3.9228650137741043,4.051587301587301,252
Comedy,1965,Repo Man (1984),3.6558931018730014,3.6830892143808254,751
Comedy,1966,Metropolitan (1990),3.5641601197156754,3.6464646464646466,198
Comedy,1968,"Breakfast Club, The (1985)",3.8605371900826446,3.8797920727745288,1539
Comedy,2000,Lethal Weapon (1987),3.8684754240974337,3.8869084204056548,1627
Comedy,2001,Lethal Weapon 2 (1989),3.5303891184573004,3.5450049455984174,1011
Comedy,2002,Lethal Weapon 3 (1992),3.2515831276161853,3.254364089775561,802
Comedy,2003,Gremlins (1984),3.2644225445687076,3.268041237113402,776
Comedy,2004,Gremlins 2: The New Batch (1990),2.5877479834314365,2.513440860215054,372
Comedy,2007,Polish Wedding (1998),2.891735537190083,2.6769230769230767,65
Comedy,2011,Back to the Future Part II (1989),3.3383964331595255,3.3436960276338517,1158
Comedy,2012,Back to the Future Part III (1990),3.2406461937057074,3.2421602787456445,1148
Comedy,2014,Freaky Friday (1977),3.182626262626263,3.1777777777777776,180
Comedy,2015,"Absent Minded Professor, The (1961)",3.4260962566844917,3.4526315789473685,380
Comedy,2016,"Apple Dumpling Gang Rides Again, The (1979)",2.8187721369539553,2.6605504587155964,109
Comedy,2027,Mafia! (1998),2.6442006269592477,2.449612403100775,129
Comedy,2029,Billy's Hollywood Screen Kiss (1997),3.496619083395943,3.6710526315789473,76
Comedy,2031,"$1,000,000 Duck (1971)",3.1230598669623064,3.027027027027027,37
Comedy,2032,"Barefoot Executive, The (1971)",3.0716577540106957,2.925,40
Comedy,2035,Blackbeard's Ghost (1968),3.14795008912656,3.1052631578947367,57
Comedy,2036,Blank Check (1994),2.532559638942618,2.21875,96
Comedy,2037,Candleshoe (1977),3.3847566574839307,3.537037037037037,54
Comedy,2038,"Cat from Outer Space, The (1978)",2.959221848110737,2.904040404040404,198
Comedy,2040,"Computer Wore Tennis Shoes, The (1970)",3.0120861797162375,2.9453125,128
Comedy,2041,Condorman (1981),2.795215311004785,2.668965517241379,145
Comedy,2042,D2: The Mighty Ducks (1994),2.739877769289534,2.6321243523316062,193
Comedy,2044,"Devil and Max Devlin, The (1981)",2.8462980318650426,2.5384615384615383,52
Comedy,2049,"Happiest Millionaire, The (1967)",3.257206208425721,3.324324324324324,37
Comedy,2050,Herbie Goes Bananas (1980),2.738865161683954,2.5384615384615383,104
Comedy,2051,Herbie Goes to Monte Carlo (1977),2.7540473225404734,2.5544554455445545,101
Comedy,2052,Hocus Pocus (1993),2.934609250398724,2.8688524590163933,183
Comedy,2053,"Honey, I Blew Up the Kid (1992)",2.3570209133589417,2.257217847769029,381
Comedy,2054,"Honey, I Shrunk the Kids (1989)",2.9441201000834027,2.9330143540669855,1045
Comedy,2055,Hot Lead and Cold Feet (1978),3.0240334378265414,2.8333333333333335,42
Comedy,2060,BASEketball (1998),3.0354864433811803,2.9945355191256833,183
Comedy,2064,Roger & Me (1989),4.027391351234767,4.0739348370927315,798
Comedy,2065,"Purple Rose of Cairo, The (1985)",3.565058986814712,3.5991649269311066,479
Comedy,2072,"'burbs, The (1989)",2.948537095088819,2.910891089108911,303
Comedy,2073,Fandango (1985),3.4782964782964787,3.6666666666666665,66
Comedy,2078,"Jungle Book, The (1967)",3.7772791383510707,3.816265060240964,664
Comedy,2080,Lady and the Tramp (1955),3.7745774577457745,3.8043981481481484,864
Comedy,2081,"Little Mermaid, The (1989)",3.7334175084175083,3.756521739130435,1035
Comedy,2082,"Mighty Ducks, The (1992)",2.9214061800268696,2.886426592797784,361
Comedy,2088,Popeye (1980),2.647463002114165,2.59447983014862,471
Comedy,2095,"Shaggy D.A., The (1976)",3.0385500575373996,2.9734513274336285,113
Comedy,2098,Son of Flubber (1963),3.166040570999249,3.1447368421052633,76
Comedy,2100,Splash (1984),3.422260686333534,3.4307824591573515,1163
Comedy,2102,Steamboat Willie (1940),3.3516153268219386,3.3857868020304567,197
Comedy,2108,L.A. Story (1991),3.680564263322884,3.7066666666666666,825
Comedy,2109,"Jerk, The (1979)",3.7040305972344805,3.743455497382199,573
Comedy,2110,Dead Men Don't Wear Plaid (1982),3.2575022065313326,3.2643051771117166,367
Comedy,2111,"Man with Two Brains, The (1983)",3.224344283167812,3.2275641025641026,312
Comedy,2124,"Addams Family, The (1991)",3.171397772188286,3.169467787114846,714
Comedy,2128,Safe Men (1998),3.244155844155844,3.32,25
Comedy,2133,Adventures in Babysitting (1987),3.269779708346261,3.2754158964879854,541
Comedy,2134,Weird Science (1985),3.4055692055692055,3.4235294117647057,510
Comedy,2136,"Nutty Professor, The (1963)",3.157643854273068,3.1486486486486487,222
Comedy,2141,"American Tail, An (1986)",3.4055476817169468,3.4282178217821784,404
Comedy,2142,"American Tail: Fievel Goes West, An (1991)",2.8987435328898745,2.8308457711442787,201
Comedy,2144,Sixteen Candles (1984),3.680747263207996,3.710709318497914,719
Comedy,2145,Pretty in Pink (1986),3.356491746735649,3.3665223665223665,693
Comedy,2148,House (1986),2.953037483843171,2.8855421686746987,166
Comedy,2149,House II: The Second Story (1987),2.541154791154791,2.2524271844660193,103
Comedy,2150,"Gods Must Be Crazy, The (1980)",3.6947174447174445,3.726618705035971,695
Comedy,2151,"Gods Must Be Crazy II, The (1989)",3.179716237519706,3.171875,128
Comedy,2152,Air Bud: Golden Receiver (1998),2.5446570972886766,2.1159420289855073,69
Comedy,2155,"Slums of Beverly Hills, The (1998)",3.298368298368298,3.3146067415730336,267
Comedy,2156,"Best Man, The (Il Testimone dello sposo) (1997)",3.297979797979798,3.7777777777777777,9
Comedy,2163,Attack of the Killer Tomatoes! (1980),2.7135095979717496,2.6067961165048543,206
Comedy,2169,Dead Man on Campus (1998),2.811948051948052,2.6769230769230767,130
Comedy,2170,Wrongfully Accused (1998),2.726731601731602,2.5528455284552845,123
Comedy,2171,"Next Stop, Wonderland (1998)",3.5978875895888347,3.688775510204082,196
Comedy,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",3.2059369202226344,3.25,4
Comedy,2174,Beetlejuice (1988),3.557201889020071,3.5678929765886287,1495
Comedy,2177,Family Plot (1976),3.2116477272727275,3.216867469879518,83
Comedy,2191,"Merry War, A (1997)",3.128925619834711,2.8,10
Comedy,2195,Dirty Work (1998),3.056060606060606,3.0074074074074075,135
Comedy,2205,Mr. & Mrs. Smith (1941),3.334498834498835,3.515151515151515,33
Comedy,2208,"Lady Vanishes, The (1938)",4.004470938897168,4.185929648241206,199
Comedy,2213,Waltzes from Vienna (1933),3.1541501976284585,1.0,1
Comedy,2215,Rich and Strange (1932),3.2647527910685805,3.5,12
Comedy,2217,Elstree Calling (1930),3.1541501976284585,1.0,1
Comedy,2223,"Farmer's Wife, The (1928)",3.210227272727273,3.3333333333333335,3
Comedy,2238,Seven Beauties (Pasqualino Settebellezze) (1976),3.5991058122205666,3.831168831168831,77
Comedy,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),3.5710627400768247,3.7422680412371134,97
Comedy,2241,Class (1983),2.8855799373040756,2.7751937984496124,129
Comedy,2243,Broadcast News (1987),3.7183344233703943,3.747782002534854,789
Comedy,2244,"Allnighter, The (1987)",3.020979020979021,1.8571428571428572,7
Comedy,2245,Working Girl (1988),3.3973003740445598,3.414396887159533,514
Comedy,2246,Stars and Bars (1988),3.0862865947611713,2.7142857142857144,14
Comedy,2247,Married to the Mob (1988),3.10509977827051,3.0931506849315067,365
Comedy,2248,Say Anything... (1989),3.979239738363826,4.017505470459518,914
Comedy,2249,My Blue Heaven (1990),3.1939820742637646,3.192468619246862,239
Comedy,2251,"Cabinet of Dr. Ramirez, The (1991)",3.2147001934235977,3.5,2
Comedy,2252,Hero (1992),3.0523415977961434,3.0161290322580645,186
Comedy,2253,Toys (1992),2.6228678537956887,2.5636363636363635,440
Comedy,2255,Young Doctors in Love (1982),2.8233137829912027,2.607594936708861,79
Comedy,2257,No Small Affair (1984),3.13049853372434,2.9411764705882355,17
Comedy,2259,Blame It on Rio (1984),2.8052475979305247,2.716417910447761,201
Comedy,2261,One Crazy Summer (1986),3.301412180052957,3.329192546583851,161
Comedy,2262,About Last Night... (1986),3.1619701053663314,3.1564417177914113,326
Comedy,2265,Nothing But Trouble (1991),2.4225852272727275,2.0,83
Comedy,2266,"Butcher's Wife, The (1991)",2.9337121212121215,2.871794871794872,195
Comedy,2282,Pecker (1998),3.479476202467892,3.518987341772152,316
Comedy,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",2.864669421487603,2.511627906976744,43
Comedy,2289,"Player, The (1992)",3.9297076335199503,3.96319018404908,978
Comedy,2290,Stardust Memories (1980),3.259583789704272,3.28099173553719,121
Comedy,2295,"Impostors, The (1998)",3.5805958747135223,3.810810810810811,74
Comedy,2296,"Night at the Roxbury, A (1998)",2.5772005772005775,2.3819444444444446,144
Comedy,2299,"Battle of the Sexes, The (1959)",3.2467532467532467,3.75,4
Comedy,2300,"Producers, The (1968)",4.0840553472132415,4.144376899696049,658
Comedy,2301,History of the World: Part I (1981),3.548295454545454,3.5902964959568733,371
Comedy,2302,My Cousin Vinny (1992),3.7613535889397958,3.7845303867403315,1086
Comedy,2306,Holy Man (1998),2.726599326599327,2.488888888888889,90
Comedy,2317,"Alarmist, The (1997)",3.1149228130360207,2.625,8
Comedy,2318,Happiness (1998),3.816687422166874,3.903125,320
Comedy,2321,Pleasantville (1998),3.6783798080556185,3.6968911917098444,1158
Comedy,2324,Life Is Beautiful (La Vita è bella) (1997),4.287461076934761,4.329861111111111,1152
Comedy,2325,Orgazmo (1997),3.1529933481152996,3.134453781512605,119
Comedy,2331,Living Out Loud (1998),3.219155844155844,3.223463687150838,179
Comedy,2335,"Waterboy, The (1998)",2.9528836754643204,2.926190476190476,420
Comedy,2339,I'll Be Home For Christmas (1998),3.0984848484848486,2.925925925925926,27
Comedy,2342,Hard Core Logo (1996),3.3051948051948052,3.727272727272727,11
Comedy,2349,Mona Lisa (1986),3.52401372212693,3.6107784431137726,167
Comedy,2350,Heart Condition (1990),3.0795454545454546,2.789473684210526,19
Comedy,2352,"Big Chill, The (1983)",3.8404200555955934,3.8747016706443915,838
Comedy,2354,"Rugrats Movie, The (1998)",2.8822091886608017,2.780141843971631,141
Comedy,2355,"Bug's Life, A (1998)",3.8375806116080717,3.854374633000587,1703
Comedy,2356,Celebrity (1998),2.9935525467440365,2.8958333333333335,96
Comedy,2359,Waking Ned Devine (1998),3.83835683033544,3.879089615931721,703
Comedy,2361,Pink Flamingos (1972),3.231974921630094,3.240506329113924,158
Comedy,2369,Desperately Seeking Susan (1985),2.9673343605546996,2.954761904761905,840
Comedy,2371,Fletch (1985),3.566911349520045,3.5943238731218696,599
Comedy,2372,Fletch Lives (1989),3.003854802441375,2.966386554621849,238
Comedy,2374,Gung Ho (1986),2.9726329034287513,2.930327868852459,244
Comedy,2375,"Money Pit, The (1986)",2.922442568230905,2.8923444976076556,418
Comedy,2378,Police Academy (1984),3.0176657403731637,2.997578692493947,413
Comedy,2379,Police Academy 2: Their First Assignment (1985),2.5225589225589227,2.3866666666666667,225
Comedy,2380,Police Academy 3: Back in Training (1986),2.249339871746511,2.0306122448979593,196
Comedy,2381,Police Academy 4: Citizens on Patrol (1987),2.178497301784973,1.9137931034482758,174
Comedy,2382,Police Academy 5: Assignment: Miami Beach (1988),2.097902097902098,1.7666666666666666,150
Comedy,2383,Police Academy 6: City Under Siege (1989),2.0159325210871604,1.657718120805369,149
Comedy,2384,Babe: Pig in the City (1998),3.283610755441741,3.2906309751434035,523
Comedy,2385,Home Fries (1998),2.722989052831985,2.5753424657534247,146
Comedy,2387,Very Bad Things (1998),2.847675225537821,2.774193548387097,217
Comedy,2390,Little Voice (1998),3.632242424242424,3.690909090909091,330
Comedy,2392,Jack Frost (1998),2.4083636363636365,2.234146341463415,205
Comedy,2395,Rushmore (1998),3.8182536830758176,3.8409836065573773,1220
Comedy,2396,Shakespeare in Love (1998),4.110228214205017,4.127479949345715,2369
Comedy,2405,"Jewel of the Nile, The (1985)",3.165864775892631,3.163447251114413,673
Comedy,2406,Romancing the Stone (1984),3.6734466971877042,3.6892193308550185,1345
Comedy,2407,Cocoon (1985),3.523397629962806,3.5377733598409544,1006
Comedy,2408,Cocoon: The Return (1988),2.6285885167464116,2.528957528957529,259
Comedy,2413,Clue (1985),3.2440387481371085,3.2483069977426635,443
Comedy,2416,Back to School (1986),3.15561631351105,3.1497175141242937,354
Comedy,2417,Heartburn (1986),3.0427807486631018,2.945945945945946,74
Comedy,2418,Nothing in Common (1986),3.1102639296187684,3.0727272727272728,110
Comedy,2423,Christmas Vacation (1989),3.5573051948051946,3.588349514563107,515
Comedy,2424,You've Got Mail (1998),3.371563883455163,3.380668257756563,838
Comedy,2426,"Theory of Flight, The (1998)",3.1123737373737375,2.962962962962963,27
Comedy,2431,Patch Adams (1998),3.1427570502715008,3.1371308016877637,474
Comedy,2436,Tea with Mussolini (1999),3.4855743059335875,3.5901639344262297,122
Comedy,2444,24 7: Twenty Four Seven (1997),3.2818181818181817,4.0,5
Comedy,2447,Varsity Blues (1999),3.0806781642794507,3.0601503759398496,266
Comedy,2457,Running Scared (1986),3.3555622009569377,3.382239382239382,259
Comedy,2458,Armed and Dangerous (1986),2.6633766233766236,2.476923076923077,130
Comedy,2463,Ruthless People (1986),3.4386363636363635,3.4610526315789474,475
Comedy,2468,Jumpin' Jack Flash (1986),2.8164460837491863,2.770053475935829,374
Comedy,2469,Peggy Sue Got Married (1986),3.2705824121432103,3.2766798418972334,506
Comedy,2470,Crocodile Dundee (1986),3.4159779614325068,3.4265350877192984,912
Comedy,2471,Crocodile Dundee II (1988),2.684293919588037,2.6280193236714977,414
Comedy,2472,Tough Guys (1986),3.0513833992094863,2.978494623655914,93
Comedy,2473,Soul Man (1986),2.559205500381971,2.4093264248704664,193
Comedy,2478,Three Amigos! (1986),3.123926562037311,3.117750439367311,569
Comedy,2482,Still Crazy (1998),3.2545454545454544,3.3333333333333335,30
Comedy,2483,"Day of the Beast, The (El Día de la bestia) (1995)",3.101298701298701,2.92,25
Comedy,2484,Tinseltown (1998),3.175889328063241,2.0,1
Comedy,2485,She's All That (1999),3.0661338661338657,3.051219512195122,410
Comedy,2487,"Blood, Guts, Bullets and Octane (1998)",3.097902097902098,2.4285714285714284,7
Comedy,2491,Simply Irresistible (1999),2.869318181818182,2.739130434782609,115
Comedy,2492,20 Dates (1998),2.9407114624505932,2.856115107913669,139
Comedy,2496,Blast from the Past (1999),3.3459034792368123,3.363888888888889,360
Comedy,2498,My Favorite Martian (1999),2.5660173160173163,2.3333333333333335,123
Comedy,2499,God Said 'Ha!' (1998),3.3823805060918466,3.5384615384615383,52
Comedy,2500,Jawbreaker (1999),2.7627494456762753,2.596638655462185,119
Comedy,2502,Office Space (1999),3.790720729652027,3.8211009174311927,872
Comedy,2504,200 Cigarettes (1999),2.947304907481899,2.883977900552486,181
Comedy,2506,"Other Sister, The (1999)",3.312937062937063,3.3435582822085887,163
Comedy,2507,Breakfast of Champions (1999),3.0817263544536275,2.9814814814814814,54
Comedy,2509,Eight Days a Week (1997),3.080808080808081,2.7777777777777777,18
Comedy,2510,Just the Ticket (1999),3.231060606060606,3.6666666666666665,3
Comedy,2518,Night Shift (1982),3.4368463395012063,3.4727891156462585,294
Comedy,2539,Analyze This (1999),3.3813780772933573,3.3944805194805197,616
Comedy,2542,"Lock, Stock & Two Smoking Barrels (1998)",3.8508819538670283,3.8976,625
Comedy,2543,Six Ways to Sunday (1997),3.2147001934235977,3.5,2
Comedy,2545,Relax... It's Just Sex (1998),3.124401913875598,2.8333333333333335,12
Comedy,2552,My Boyfriend's Back (1993),2.7572062084257207,2.2162162162162162,37
Comedy,2555,Baby Geniuses (1999),2.0243584167029143,1.701219512195122,164
Comedy,2556,Telling You (1998),3.197628458498024,3.0,1
Comedy,2558,Forces of Nature (1999),2.8181818181818183,2.74468085106383,235
Comedy,2567,EDtv (1999),3.201991092481006,3.2019867549668874,302
Comedy,2572,10 Things I Hate About You (1999),3.4095179987797435,3.422857142857143,700
Comedy,2574,"Out-of-Towners, The (1999)",2.766766020864382,2.6683417085427137,199
Comedy,2577,Metroland (1997),3.2341220423412205,3.2857142857142856,28
Comedy,2581,Never Been Kissed (1999),3.1705394754722107,3.168269230769231,624
Comedy,2582,Twin Dragons (Shuang long hui) (1992),3.144963144963145,3.106060606060606,66
Comedy,2584,Foolish (1999),3.197628458498024,3.0,1
Comedy,2586,"Goodbye, Lover (1999)",3.1155844155844155,2.96,25
Comedy,2587,Life (1999),3.034632034632035,2.9607843137254903,102
